Clave Municipio,"Clave 
Estado",Region,Estado,Municipio,Poblacion,Poblacion Adulta,Poblacion Adulta Mujeres,Poblacion Adulta Hombres,Tipo de poblacion,PA Sucursales banca comercial,PA Sucursales banca de desarrollo,PA Sucursales Socap,PA Sucursales Sofipo,"PA Total
Sucursales",PA Corresponsales,PA Cajeros,PA Terminales punto de venta,PA Establecimientos con TPV,PA Contratos que utilizan banca movil,ID Sucursales banca comercial,ID Sucursales banca de desarrollo,ID Sucursales Socap,ID Sucursales Sofipo,"ID Total
Sucursales",ID Corresponsales,ID Cajeros,ID Terminales punto de venta,ID Establecimientos con TPV,ID Contratos que utilizan banca movil,Cable coaxial,DSL,Fibra optica,Creditos bienestar,Crédictos household
24028,24,Noreste,San Luis Potosí,San Luis Potosí,861875.0188,634705.3974,336464.9403,298240.4572,Semi-metrópoli,133,3,27,9,172,382,686,17776,10547,320340,2.095460359,0.047266023,0.425394208,0.141798069,2.70991866,6.01854028,10.80816396,280.0669424,166.171582,5047.065951,0,0,0,7215,2
21034,21,Centro Sur y Oriente,Puebla,Coronango,40590.50465,28999.37263,15263.74327,13735.62936,Semi-urbano,2,1,0,0,3,10,11,450,229,14682,0.689670092,0.344835046,0,0,1.034505139,3.448350462,3.793185508,155.1757708,78.96722558,5062.868149,0,3131,242,76,0
20318,20,Sur,Oaxaca,San Pedro Mixtepec - Distr. 22 -,51905.74682,36919.75798,19490.64657,17429.11141,Urbano,8,1,4,2,15,21,37,557,389,18737,2.166861442,0.27085768,1.083430721,0.54171536,4.062865203,5.688011284,10.02173417,150.8677279,105.3636376,5075.060354,0,0,0,286,0
17011,17,Centro Sur y Oriente,Morelos,Jiutepec,225482.9676,168016.3267,89566.52055,78449.80612,Urbano,21,0,1,1,23,65,94,1240,1014,85457,1.249878534,0,0.059518025,0.059518025,1.368914584,3.868671651,5.594694388,73.80235151,60.35127776,5086.231897,0,4577,7529,2108,6
5025,5,Noreste,Coahuila,Piedras Negras,170449.916,125632.4894,63379.64897,62252.84042,Urbano,22,2,1,0,25,132,103,1882,1109,63938,1.751139383,0.159194489,0.079597245,0,1.989931118,10.5068363,8.198516204,149.8020145,88.27334437,5089.288632,15121,14515,7852,10,0
2003,2,Noroeste,Baja California,Tecate,118452.5982,89389.40762,42650.79313,46738.61449,Urbano,9,0,0,2,11,65,65,633,483,45559,1.006830702,0,0,0.223740156,1.230570858,7.271555068,7.271555068,70.81375936,54.03324766,5096.688882,12775,7739,3470,1195,0
12048,12,Sur,Guerrero,Petatlán,46362.46215,33219.12794,17178.11675,16041.01118,Semi-urbano,4,0,0,1,5,10,7,129,117,16952,1.204125529,0,0,0.301031382,1.505156911,3.010313823,2.107219676,38.83304831,35.22067172,5103.083992,0,0,0,344,0
1001,1,Occidente y Bajío,Aguascalientes,Aguascalientes,917585.2028,671543.2194,352831.9446,318711.2748,Semi-metrópoli,119,2,27,9,157,450,593,16286,10926,343777,1.772037846,0.029782149,0.402059007,0.134019669,2.337898671,6.700983452,8.830407082,242.5160366,162.6998782,5119.208862,53327,61738,73250,12113,0
25012,25,Noroeste,Sinaloa,Mazatlán,500023.2959,377330.0572,195276.6561,182053.4011,Semi-metrópoli,72,2,6,4,84,285,274,6231,3776,193580,1.908143776,0.053003994,0.159011981,0.106007988,2.226167738,7.553069112,7.261547146,165.1339426,100.0715402,5130.256557,0,0,0,4577,0
20338,20,Sur,Oaxaca,Villa de Etla,10850.37491,7840.329722,4222.873753,3617.455969,En Transición,1,1,2,0,4,8,4,34,32,4029,1.275456563,1.275456563,2.550913126,0,5.101826252,10.2036525,5.101826252,43.36552314,40.81461001,5138.814492,0,1007,3,51,2
26002,26,Noroeste,Sonora,Agua Prieta,94536.26447,68470.06121,34451.94706,34018.11415,Urbano,9,0,0,0,9,66,42,560,397,35216,1.314443107,0,0,0,1.314443107,9.639249452,6.134067833,81.78757111,57.98154595,5143.269829,15901,4898,281,4,1
13077,13,Centro Sur y Oriente,Hidalgo,Tulancingo de Bravo,176376.8707,128644.1472,69801.28393,58842.86331,Urbano,23,1,1,5,30,76,89,1420,1173,66223,1.787877684,0.077733812,0.077733812,0.388669062,2.33201437,5.907769738,6.918309298,110.3820135,91.18176188,5147.766255,12157,12862,7115,3355,0
30189,30,Centro Sur y Oriente,Veracruz,Túxpam,155158.9006,117651.0202,61568.35222,56082.66795,Urbano,29,2,2,2,35,79,88,1032,824,60620,2.464917003,0.169994276,0.169994276,0.169994276,2.974899831,6.714773903,7.479748146,87.71704644,70.03764173,5152.526507,0,0,0,1993,162
13061,13,Centro Sur y Oriente,Hidalgo,Tepeapulco,55061.18643,41505.1019,22238.17295,19266.92895,Urbano,8,0,1,1,10,31,37,287,259,21408,1.927473885,0,0.240934236,0.240934236,2.409342356,7.468961304,8.914566718,69.14812562,62.40196702,5157.920116,2302,8146,450,98,0
7089,7,Sur,Chiapas,Tapachula,376995.4483,271124.9637,144110.7574,127014.2063,Semi-metrópoli,33,3,0,6,42,211,133,3608,1592,139937,1.217150924,0.110650084,0,0.221300168,1.549101176,7.782389239,4.905487056,133.0751676,58.71831122,5161.346933,11431,17682,7269,11635,1
2001,2,Noroeste,Baja California,Ensenada,557430.212,417206.7237,210268.379,206938.3447,Semi-metrópoli,54,3,1,4,62,272,256,6305,3314,216136,1.294322381,0.071906799,0.023968933,0.095875732,1.486073845,6.519549772,6.136046844,151.1241225,79.43304391,5180.549299,50842,47029,15306,327,0
21154,21,Centro Sur y Oriente,Puebla,Tecamachalco,82772.35884,58378.96303,31104.48934,27274.47369,Urbano,8,0,4,3,15,26,20,284,237,30272,1.370356646,0,0.685178323,0.513883742,2.569418712,4.453659101,3.425891616,48.64766095,40.59681565,5185.42955,4693,3551,356,87,0
30116,30,Centro Sur y Oriente,Veracruz,Oluta,16358.17768,12184.28701,6478.386655,5705.900359,Semi-urbano,4,0,0,0,4,9,11,56,50,6326,3.282916756,0,0,0,3.282916756,7.386562701,9.028021079,45.96083459,41.03645945,5191.93285,0,1372,0,26,0
5032,5,Noreste,Coahuila,San Juan de Sabinas,45089.38563,34371.56504,17692.55628,16679.00876,Semi-urbano,7,0,0,0,7,25,21,257,130,17864,2.036567143,0,0,0,2.036567143,7.273454081,6.109701428,74.77110795,37.82196122,5197.319348,0,5809,1003,0,0
8005,8,Noroeste,Chihuahua,Ascensión,27323.19834,19516.49289,9796.798137,9719.694751,Semi-urbano,3,0,0,0,3,13,9,120,101,10157,1.537161424,0,0,0,1.537161424,6.661032837,4.611484272,61.48645696,51.75110128,5204.316195,0,0,0,1,0
20413,20,Sur,Oaxaca,Santa María Huatulco,45113.08754,31662.01289,16756.88551,14905.12738,Semi-urbano,7,0,3,1,11,20,42,869,568,16495,2.210851226,0,0.947507668,0.315835889,3.474194783,6.316717788,13.26510735,274.4613879,179.3947852,5209.712995,0,0,0,130,0
28003,28,Noreste,Tamaulipas,Altamira,270863.8412,200902.383,102776.7252,98125.6578,Urbano,15,1,2,2,20,127,84,1293,798,104738,0.746631263,0.049775418,0.099550835,0.099550835,0.995508351,6.321478027,4.181135073,64.35961488,39.7207832,5213.377682,21051,11566,5304,94,5
15104,15,Centro Sur y Oriente,México,Tlalnepantla de Baz,731759.9655,565599.3243,295182.3338,270416.9906,Semi-metrópoli,112,1,2,8,123,263,473,8973,5876,296013,1.980200385,0.017680361,0.035360721,0.141442885,2.174684352,4.649934833,8.362810556,158.6458755,103.8897988,5233.616577,77787,36218,72211,5916,0
30204,30,Centro Sur y Oriente,Veracruz,Agua Dulce,49335.02483,37113.31275,19545.11707,17568.19568,Semi-urbano,8,0,0,0,8,35,27,172,145,19446,2.155560743,0,0,0,2.155560743,9.43057825,7.275017507,46.34455597,39.06953846,5239.629275,0,5402,9,96,0
24058,24,Noreste,San Luis Potosí,"Naranjo, El",22881.33668,16662.79714,8460.685665,8202.11147,Semi-urbano,1,0,0,1,2,7,10,60,44,8732,0.600139335,0,0,0.600139335,1.200278671,4.200975348,6.001393355,36.00836013,26.40613076,5240.416677,0,0,0,141,0
25006,25,Noroeste,Sinaloa,Culiacán,983527.7257,730328.2203,379613.8715,350714.3488,Semi-metrópoli,151,2,4,6,163,561,628,20424,13927,384845,2.067563539,0.027384948,0.054769895,0.082154843,2.231873225,7.681477785,8.598873528,279.6550843,190.6950822,5269.480068,0,0,0,11803,0
15057,15,Centro Sur y Oriente,México,Naucalpan de Juárez,946612.238,716812.4443,373024.347,343788.0974,Semi-metrópoli,157,2,1,6,166,250,556,13379,7172,377837,2.190252154,0.027901301,0.013950651,0.083703904,2.31580801,3.487662665,7.756561767,186.6457552,100.0540665,5271.071994,0,0,0,4230,0
5003,5,Noreste,Coahuila,Allende,26069.57714,19372.49042,9996.795373,9375.695051,Semi-urbano,4,0,1,0,5,11,16,168,135,10229,2.064783573,0,0.516195893,0,2.580979466,5.678154826,8.259134293,86.72091007,69.6864456,5280.167793,2724,8301,571,1,0
25001,25,Noroeste,Sinaloa,Ahome,471005.4863,353731.2758,183452.3167,170278.9591,Semi-metrópoli,56,1,1,3,61,345,220,4974,3242,186788,1.583122665,0.028270048,0.028270048,0.084810143,1.724472903,9.753166418,6.219410469,140.6152167,91.65149428,5280.505649,52194,18664,12582,516,0
29006,29,Centro Sur y Oriente,Tlaxcala,Calpulalpan,52413.83087,37922.31396,19931.30572,17991.00824,Urbano,5,1,0,0,6,22,9,166,156,20042,1.318484944,0.263696989,0,0,1.582181933,5.801333753,2.373272899,43.77370014,41.13673025,5285.015049,1773,3671,111,171,0
30097,30,Centro Sur y Oriente,Veracruz,Lerdo de Tejada,21493.0894,16745.34739,9033.573839,7711.773552,Semi-urbano,3,0,0,0,3,18,14,102,74,8907,1.791542409,0,0,0,1.791542409,10.74925445,8.360531241,60.9124419,44.19137941,5319.089411,0,3005,21,100,0
9005,9,Ciudad de México,Ciudad de México,Gustavo A. Madero,1149157.869,918951.1393,484181.0701,434770.0692,Metrópoli,134,3,1,8,146,268,536,9194,7937,489696,1.458184165,0.032645914,0.010881971,0.087055771,1.588767822,2.916368331,5.832736661,100.0488449,86.37020687,5328.857858,0,0,0,20862,0
14120,14,Occidente y Bajío,Jalisco,Zapopan,1414971.673,1049663.233,547527.1623,502136.0707,Metrópoli,214,3,32,8,257,627,825,32348,21968,562120,2.038749127,0.028580595,0.304859683,0.076214921,2.448404325,5.973344405,7.859663691,308.1750316,209.2861721,5355.241399,76488,91337,187710,11506,0
13069,13,Centro Sur y Oriente,Hidalgo,Tizayuca,140726.8936,102061.0163,52761.45584,49299.56045,Urbano,12,0,1,3,16,45,46,594,535,55021,1.175767246,0,0.097980604,0.293941811,1.567689661,4.409127171,4.507107775,58.20047865,52.41962303,5390.990801,4598,8165,3753,1982,0
8032,8,Noroeste,Chihuahua,Hidalgo del Parral,121194.2004,89701.96531,47423.38364,42278.58167,Urbano,18,1,3,2,24,48,62,1450,1159,48512,2.006644998,0.111480278,0.334440833,0.222960555,2.675526664,5.351053328,6.911777215,161.6464026,129.2056418,5408.13123,12265,8848,874,12,0
9012,9,Ciudad de México,Ciudad de México,Tlalpan,665427.2488,525992.0865,279793.3848,246198.7017,Semi-metrópoli,89,2,1,4,96,219,442,7818,6161,284507,1.692040665,0.038023386,0.019011693,0.076046771,1.825122515,4.163560738,8.403168248,148.6334149,117.1310398,5408.959703,60243,34737,94863,10218,0
5035,5,Noreste,Coahuila,Torreón,731902.3254,546598.7345,284450.3111,262148.4233,Semi-metrópoli,94,2,4,6,106,417,419,11690,7545,296181,1.719725899,0.036589913,0.073179825,0.109769738,1.939265375,7.628996807,7.66558672,213.86804,138.0354458,5418.618473,0,0,0,9807,0
23004,23,Sur,Quintana Roo,Othón P. Blanco,271155.5823,198803.9105,101535.3478,97268.56264,Urbano,27,2,2,4,35,105,269,5670,3433,107762,1.358122179,0.100601643,0.100601643,0.201203286,1.76052875,5.28158625,13.53092096,285.2056575,172.68272,5420.517119,0,0,0,5759,0
26032,26,Noroeste,Sonora,Huásabas,1056.591886,833.8025205,383.9118965,449.890624,Rural,0,0,0,0,0,2,0,5,5,453,0,0,0,0,0,23.98649501,0,59.96623753,59.96623753,5432.94112,0,0,0,0,1
17012,17,Centro Sur y Oriente,Morelos,Jojutla,61653.19354,46494.07654,24777.23834,21716.8382,Urbano,12,1,3,3,19,32,42,530,369,25371,2.580973942,0.215081162,0.645243485,0.645243485,4.086542074,6.882597178,9.033408796,113.9930158,79.36494871,5456.824156,5728,5818,3260,105,0
8021,8,Noroeste,Chihuahua,Delicias,159741.8286,118543.1757,61723.70567,56819.47004,Urbano,26,1,7,7,41,55,93,2016,1542,64778,2.193293696,0.08435745,0.590502149,0.590502149,3.458655444,4.639659742,7.845242836,170.0646189,130.0791877,5464.506887,17239,6494,3444,54,1
4002,4,Sur,Campeche,Campeche,306460.6458,230524.005,121028.5382,109495.4668,Semi-metrópoli,38,2,2,8,50,134,201,3694,2534,126045,1.64841835,0.086758861,0.086758861,0.347035442,2.168971513,5.812843655,8.719265482,160.2436154,109.9234763,5467.760287,28752,18006,2148,8541,1
16052,16,Occidente y Bajío,Michoacán,Lázaro Cárdenas,196761.2975,142680.2565,73442.28804,69237.96845,Urbano,25,2,3,2,32,90,113,1565,1375,78223,1.752169544,0.140173564,0.210260345,0.140173564,2.242777017,6.30781036,7.919806341,109.6858135,96.36932494,5482.398331,0,0,0,81,0
15054,15,Centro Sur y Oriente,México,Metepec,248316.7482,188192.8691,99178.74724,89014.12184,Urbano,52,0,1,5,58,150,191,4472,2987,103620,2.763122761,0,0.053136976,0.265684881,3.081944618,7.970546426,10.14916245,237.6285574,158.7201478,5506.053471,15922,4968,21752,184,0
7074,7,Sur,Chiapas,Reforma,48704.46289,34280.15163,17908.64749,16371.50414,Semi-urbano,7,0,0,2,9,30,9,118,95,18891,2.041997969,0,0,0.583427991,2.62542596,8.751419866,2.62542596,34.42225147,27.71282958,5510.76909,0,2156,176,267,0
6007,6,Occidente y Bajío,Colima,Manzanillo,197570.1537,147635.2131,74786.3615,72848.85156,Urbano,33,2,15,2,52,179,118,1810,1421,81554,2.235239095,0.135469036,1.01601777,0.135469036,3.522194937,12.12447873,7.992673127,122.5994776,96.25075011,5524.020883,13395,20172,4545,6190,0
5018,5,Noreste,Coahuila,Monclova,242682.9695,182149.8231,93064.21249,89085.61063,Urbano,33,1,2,3,39,166,172,2217,1684,100875,1.811695418,0.054899861,0.109799722,0.164699583,2.141094585,9.113376953,9.44277612,121.7129922,92.4513662,5538.023495,14399,21694,5801,2670,0
13003,13,Centro Sur y Oriente,Hidalgo,Actopan,61426.76519,44828.7192,24103.19657,20725.52262,Urbano,9,1,0,4,14,19,21,357,300,24859,2.007641566,0.223071285,0,0.89228514,3.122997991,4.238354417,4.684496987,79.63644878,66.92138553,5545.329076,0,7689,152,51,0
8050,8,Noroeste,Chihuahua,Nuevo Casas Grandes,68975.45811,50625.10848,26500.33713,24124.77136,Urbano,10,0,0,2,12,22,30,1010,781,28283,1.975304409,0,0,0.395060882,2.370365291,4.3456697,5.925913227,199.5057453,154.2712744,5586.75346,6205,3279,2451,20,1
16053,16,Occidente y Bajío,Michoacán,Morelia,791943.9746,583446.9134,314578.3378,268868.5756,Semi-metrópoli,123,2,23,8,156,320,549,13301,10080,326433,2.108160951,0.03427904,0.394208958,0.137116159,2.673765109,5.484646377,9.409596441,227.9727546,172.7663609,5594.904909,90321,44243,43702,4624,1
21140,21,Centro Sur y Oriente,Puebla,San Pedro Cholula,134643.721,98713.01059,52790.26967,45922.74092,Urbano,19,0,2,3,24,69,57,1243,987,55402,1.924771607,0,0.202607538,0.303911306,2.431290451,6.989960045,5.77431482,125.9205846,99.98681978,5612.431398,0,13815,4977,1082,0
12035,12,Sur,Guerrero,Iguala de la Independencia,153338.4322,110680.5362,59136.27835,51544.25789,Urbano,18,1,1,3,23,55,55,986,836,62241,1.626302204,0.090350122,0.090350122,0.271050367,2.078052816,4.969256734,4.969256734,89.08522072,75.53270236,5623.48197,8664,14352,1661,3364,1
10005,10,Noroeste,Durango,Durango,673160.852,494324.4974,260468.1063,233856.3911,Semi-metrópoli,63,2,21,6,92,305,352,7014,4757,278558,1.274466476,0.040459253,0.424822159,0.12137776,1.861125647,6.170036112,7.120828563,141.890601,96.23233373,5635.124326,62017,46645,12156,9778,0
26043,26,Noroeste,Sonora,Nogales,263841.0792,191043.2864,96246.18114,94797.10527,Urbano,30,3,0,0,33,133,143,3439,1597,107833,1.570324745,0.157032474,0,0,1.727357219,6.961773036,7.485214618,180.0115599,83.59362059,5644.427608,45411,12133,2639,24,0
20014,20,Sur,Oaxaca,Ciudad Ixtepec,28698.52749,21191.4467,11300.63881,9890.807885,Semi-urbano,4,1,2,0,7,16,18,110,103,11998,1.887554001,0.4718885,0.943777,0,3.303219502,7.550216004,8.493993004,51.90773503,48.60451553,5661.718226,2638,1708,57,52,0
3008,3,Noroeste,Baja California Sur,"Cabos, Los",360423.9142,261127.8702,129276.7465,131851.1237,Semi-metrópoli,56,1,1,5,63,230,371,11284,5296,148248,2.144543206,0.038295414,0.038295414,0.191477072,2.412611107,8.807945312,14.20759874,432.1254561,202.8125147,5677.218594,0,0,0,4395,2
28041,28,Noreste,Tamaulipas,Victoria,372699.2308,281600.1526,146993.4226,134606.73,Semi-metrópoli,47,1,5,3,56,228,489,8129,6087,160618,1.669033187,0.035511344,0.177556722,0.106534033,1.988635286,8.096586523,17.36504741,288.6717186,216.1575534,5703.761115,37045,25704,4904,706,3
20030,20,Sur,Oaxaca,"Espinal, El",8487.425831,6420.568914,3410.691407,3009.877507,En Transición,0,0,0,0,0,4,2,26,24,3668,0,0,0,0,0,6.22997752,3.11498876,40.49485388,37.37986512,5712.889386,0,0,0,7,0
16093,16,Occidente y Bajío,Michoacán,Tlalpujahua,29790.0087,21353.74147,11488.52141,9865.220061,Semi-urbano,3,0,3,0,6,3,9,46,39,12224,1.404906022,0,1.404906022,0,2.809812045,1.404906022,4.214718067,21.54189234,18.26377829,5724.52374,0,1253,7,3,1
31050,31,Sur,Yucatán,Mérida,949935.8036,722235.9043,377873.553,344362.3513,Semi-metrópoli,177,2,34,9,222,521,859,25998,11822,413620,2.450722803,0.027691783,0.470760312,0.124613024,3.073787923,7.213709494,11.89362084,359.9654884,163.6861298,5726.93766,0,0,0,7909,0
3003,3,Noroeste,Baja California Sur,"Paz, La",328864.8298,246796.9474,124952.7242,121844.2232,Semi-metrópoli,44,2,0,3,49,243,221,9613,5848,141512,1.782842149,0.081038279,0,0.121557419,1.985437847,9.846150956,8.954729882,389.5104903,236.9559292,5733.944503,0,0,0,3927,0
18017,18,Occidente y Bajío,Nayarit,Tepic,469037.1352,341350.5655,179067.165,162283.4004,Semi-metrópoli,56,2,17,2,77,227,261,5041,3718,196502,1.640542178,0.058590792,0.498021733,0.058590792,2.255745494,6.650054899,7.646098364,147.6780914,108.9202824,5756.603911,61445,28500,6583,10028,0
26018,26,Noroeste,Sonora,Cajeme,474959.5802,354897.9997,182448.0903,172449.9095,Semi-metrópoli,58,1,0,5,64,304,198,8367,3436,204637,1.634272384,0.02817711,0,0.14088555,1.803335044,8.565841459,5.579067793,235.7578799,96.81655018,5766.079272,60451,24117,6366,9893,0
17006,17,Centro Sur y Oriente,Morelos,Cuautla,199284.0665,148132.6524,79412.63689,68720.01552,Urbano,33,1,2,6,42,61,114,1714,1421,85524,2.227733013,0.067507061,0.135014122,0.405042366,2.835296561,4.11793072,7.695804952,115.7071025,95.92753366,5773.473884,25435,16612,2285,5557,0
15108,15,Centro Sur y Oriente,México,Tultepec,94410.95224,68791.65256,35676.65758,33114.99498,Urbano,6,0,0,0,6,32,28,364,343,39717,0.872198846,0,0,0,0.872198846,4.65172718,4.070261283,52.91339667,49.86070071,5773.520263,7747,16776,6135,1279,0
28009,28,Noreste,Tamaulipas,Ciudad Madero,217101.4842,168971.9008,89847.6135,79124.28734,Urbano,27,1,4,4,36,131,112,1651,1174,97655,1.597898814,0.059181438,0.23672575,0.23672575,2.130531752,7.752768321,6.628321007,97.70855342,69.4790077,5779.363285,10681,17951,3957,148,0
21119,21,Centro Sur y Oriente,Puebla,San Andrés Cholula,124241.4411,90686.23835,47951.01316,42735.22519,Urbano,25,0,0,2,27,80,109,2846,1940,52668,2.756757856,0,0,0.220540628,2.977298485,8.821625139,12.01946425,313.8293143,213.9244096,5807.716911,0,0,0,704,0
12001,12,Sur,Guerrero,Acapulco de Juárez,864780.2813,629497.4467,334448.9542,295048.4925,Semi-metrópoli,86,2,5,6,99,399,338,6745,3780,366699,1.366169163,0.031771376,0.07942844,0.095314128,1.572683107,6.33838949,5.369362525,107.1489652,60.04790043,5825.265884,0,0,0,15905,0
26030,26,Noroeste,Sonora,Hermosillo,930669.1744,687111.289,348923.1023,338188.1866,Semi-metrópoli,115,2,1,9,127,543,758,21279,12443,401951,1.673673564,0.029107366,0.014553683,0.130983149,1.848317762,7.90264996,11.03169184,309.6878241,181.0914796,5849.867503,122614,57271,33248,6897,0
9006,9,Ciudad de México,Ciudad de México,Iztacalco,367989.4688,296085.3768,158446.3575,137639.0193,Semi-metrópoli,50,1,0,1,52,118,228,2705,2796,173239,1.688702108,0.033774042,0,0.033774042,1.756250192,3.985336975,7.700481613,91.35878405,94.43222188,5850.98129,41363,28615,53785,10400,0
29044,29,Centro Sur y Oriente,Tlaxcala,Zacatelco,45080.04355,32996.62087,17548.56496,15448.05591,Semi-urbano,5,0,0,1,6,13,9,143,132,19313,1.51530668,0,0,0.303061336,1.818368015,3.939797367,2.727552023,43.33777103,40.00409634,5853.02358,1888,4090,3379,1214,0
12050,12,Sur,Guerrero,Pungarabato,38679.31338,27623.84884,14706.17447,12917.67437,Semi-urbano,6,0,1,0,7,9,21,208,195,16213,2.172036212,0,0.362006035,0,2.534042247,3.258054318,7.602126742,75.29725535,70.59117689,5869.203851,0,5408,157,782,0
26017,26,Noroeste,Sonora,Caborca,97925.1834,71655.98291,35688.89839,35967.08452,Urbano,9,1,0,1,11,64,29,691,576,42102,1.256001193,0.139555688,0,0.139555688,1.535112569,8.931564037,4.047114954,96.43298046,80.38407633,5875.573579,8909,5921,1120,2,0
30044,30,Centro Sur y Oriente,Veracruz,Córdoba,212810.312,160070.6329,86854.28292,73216.34994,Urbano,34,1,3,6,44,116,119,2433,1739,94603,2.124062321,0.062472421,0.187417264,0.374834527,2.748786533,7.246800861,7.434218124,151.9954008,108.6395405,5910.078464,0,0,0,5926,2
17015,17,Centro Sur y Oriente,Morelos,Miacatlán,17120.61954,12545.03212,6577.332258,5967.699864,Semi-urbano,1,1,2,0,4,7,4,100,80,7487,0.79712829,0.79712829,1.594256579,0,3.188513159,5.579898028,3.188513159,79.71282897,63.77026318,5968.099505,0,0,0,73,1
6002,6,Occidente y Bajío,Colima,Colima,172512.6438,131527.2807,68643.13018,62884.1505,Urbano,36,1,8,2,47,149,172,5328,3195,80979,2.737074758,0.076029854,0.608238835,0.152059709,3.573403157,11.32844831,13.07713496,405.0870642,242.9153848,6156.821579,50899,18117,5478,4518,1
12038,12,Sur,Guerrero,José Azueta,133807.1501,95378.6015,49852.0968,45526.5047,Urbano,19,1,0,5,25,47,65,1595,1014,58736,1.992061081,0.10484532,0,0.5242266,2.621133001,4.927730042,6.814945803,167.2282855,106.3131545,6158.194718,0,0,0,6005,1
30087,30,Centro Sur y Oriente,Veracruz,Xalapa,513510.4572,387664.9395,210968.9203,176696.0192,Semi-metrópoli,68,2,3,5,78,221,478,17122,7022,238852,1.75409208,0.051590944,0.077386415,0.128977359,2.012046797,5.70079926,12.3302355,441.6700675,181.1358027,6161.300021,48614,38819,47490,13456,0
21117,21,Centro Sur y Oriente,Puebla,Rafael Lara Grajales,15916.31471,11248.17345,6049.274199,5198.899255,Semi-urbano,3,0,1,1,5,12,5,65,57,6960,2.667099696,0,0.889033232,0.889033232,4.44516616,10.66839878,4.44516616,57.78716008,50.67489423,6187.671295,0,1296,408,62,15
8019,8,Noroeste,Chihuahua,Chihuahua,954486.7651,713505.1188,375915.288,337589.8307,Semi-metrópoli,146,2,4,7,159,484,917,23844,14803,443125,2.046236196,0.028030633,0.056061266,0.098107215,2.228435309,6.783413142,12.85204515,334.1812045,207.4687288,6210.537084,82098,60569,83231,4568,0
